cycle,router,eject,eject_sources,arrive,forward
713,"(11,11)",1,177,1,1
717,"(11,11)",1,176,1,1
721,"(11,11)",1,175,1,1
725,"(11,11)",1,174,1,1
729,"(11,11)",1,173,1,1
733,"(11,11)",1,172,1,1
737,"(11,11)",1,171,1,1
741,"(11,11)",1,170,1,1
745,"(11,11)",1,169,1,1
753,"(11,11)",1,157,1,1
757,"(11,11)",1,158,1,1
761,"(11,11)",1,159,1,1
765,"(11,11)",1,160,1,1
769,"(11,11)",1,161,1,1
773,"(11,11)",1,162,1,1
777,"(11,11)",1,163,1,1
781,"(11,11)",1,164,1,1
785,"(11,11)",1,165,1,1
789,"(11,11)",1,166,1,1
793,"(11,11)",1,167,1,1
801,"(11,11)",1,155,1,1
805,"(11,11)",1,154,1,1
809,"(11,11)",1,153,1,1
813,"(11,11)",1,152,1,1
817,"(11,11)",1,151,1,1
821,"(11,11)",1,150,1,1
825,"(11,11)",1,149,1,1
829,"(11,11)",1,148,1,1
833,"(11,11)",1,147,1,1
837,"(11,11)",1,146,1,1
841,"(11,11)",1,145,1,1
849,"(11,11)",1,133,1,1
853,"(11,11)",1,134,1,1
857,"(11,11)",1,135,1,1
861,"(11,11)",1,136,1,1
865,"(11,11)",1,137,1,1
869,"(11,11)",1,138,1,1
873,"(11,11)",1,139,1,1
877,"(11,11)",1,140,1,1
881,"(11,11)",1,141,1,1
885,"(11,11)",1,142,1,0
1,"(0,12)",0,—,0,1
9,"(0,12)",1,156,1,1
17,"(0,12)",1,168,1,1
25,"(0,12)",1,180,1,1
29,"(0,12)",1,181,1,1
33,"(0,12)",1,182,1,1
37,"(0,12)",1,183,1,1
41,"(0,12)",1,184,1,1
45,"(0,12)",1,185,1,1
49,"(0,12)",1,186,1,1
53,"(0,12)",1,187,1,1
57,"(0,12)",1,188,1,1
61,"(0,12)",1,189,1,1
65,"(0,12)",1,190,1,1
69,"(0,12)",1,191,1,1
77,"(0,12)",1,179,1,1
81,"(0,12)",1,178,1,1
85,"(0,12)",1,177,1,1
89,"(0,12)",1,176,1,1
93,"(0,12)",1,175,1,1
97,"(0,12)",1,174,1,1
101,"(0,12)",1,173,1,1
105,"(0,12)",1,172,1,1
109,"(0,12)",1,171,1,1
113,"(0,12)",1,170,1,1
117,"(0,12)",1,169,1,1
125,"(0,12)",1,157,1,1
129,"(0,12)",1,158,1,1
133,"(0,12)",1,159,1,1
137,"(0,12)",1,160,1,1
141,"(0,12)",1,161,1,1
145,"(0,12)",1,162,1,1
149,"(0,12)",1,163,1,1
153,"(0,12)",1,164,1,1
157,"(0,12)",1,165,1,1
161,"(0,12)",1,166,1,1
165,"(0,12)",1,167,1,1
173,"(0,12)",1,155,1,1
177,"(0,12)",1,154,1,1
181,"(0,12)",1,153,1,1
185,"(0,12)",1,152,1,1
189,"(0,12)",1,151,1,1
193,"(0,12)",1,150,1,1
197,"(0,12)",1,149,1,1
201,"(0,12)",1,148,1,1
205,"(0,12)",1,147,1,1
209,"(0,12)",1,146,1,1
213,"(0,12)",1,145,1,1
221,"(0,12)",1,133,1,1
225,"(0,12)",1,134,1,1
229,"(0,12)",1,135,1,1
233,"(0,12)",1,136,1,1
237,"(0,12)",1,137,1,1
241,"(0,12)",1,138,1,1
245,"(0,12)",1,139,1,1
249,"(0,12)",1,140,1,1
253,"(0,12)",1,141,1,1
257,"(0,12)",1,142,1,1
261,"(0,12)",1,143,1,1
269,"(0,12)",1,131,1,1
273,"(0,12)",1,130,1,1
277,"(0,12)",1,129,1,1
281,"(0,12)",1,128,1,1
285,"(0,12)",1,127,1,1
289,"(0,12)",1,126,1,1
293,"(0,12)",1,125,1,1
297,"(0,12)",1,124,1,1
301,"(0,12)",1,123,1,1
305,"(0,12)",1,122,1,1
309,"(0,12)",1,121,1,1
317,"(0,12)",1,109,1,1
321,"(0,12)",1,110,1,1
325,"(0,12)",1,111,1,1
329,"(0,12)",1,112,1,1
333,"(0,12)",1,113,1,1
337,"(0,12)",1,114,1,1
341,"(0,12)",1,115,1,1
345,"(0,12)",1,116,1,1
349,"(0,12)",1,117,1,1
353,"(0,12)",1,118,1,1
357,"(0,12)",1,119,1,1
365,"(0,12)",1,107,1,1
369,"(0,12)",1,106,1,1
373,"(0,12)",1,105,1,1
377,"(0,12)",1,104,1,1
381,"(0,12)",1,103,1,1
385,"(0,12)",1,102,1,1
389,"(0,12)",1,101,1,1
393,"(0,12)",1,100,1,1
397,"(0,12)",1,99,1,1
401,"(0,12)",1,98,1,1
405,"(0,12)",1,97,1,1
413,"(0,12)",1,85,1,1
417,"(0,12)",1,86,1,1
421,"(0,12)",1,87,1,1
425,"(0,12)",1,88,1,1
429,"(0,12)",1,89,1,1
433,"(0,12)",1,90,1,1
437,"(0,12)",1,91,1,1
441,"(0,12)",1,92,1,1
445,"(0,12)",1,93,1,1
449,"(0,12)",1,94,1,1
453,"(0,12)",1,95,1,1
461,"(0,12)",1,83,1,1
465,"(0,12)",1,82,1,1
469,"(0,12)",1,81,1,1
473,"(0,12)",1,80,1,1
477,"(0,12)",1,79,1,1
481,"(0,12)",1,78,1,1
485,"(0,12)",1,77,1,1
489,"(0,12)",1,76,1,1
493,"(0,12)",1,75,1,1
497,"(0,12)",1,74,1,1
501,"(0,12)",1,73,1,1
509,"(0,12)",1,61,1,1
513,"(0,12)",1,62,1,1
517,"(0,12)",1,63,1,1
521,"(0,12)",1,64,1,1
525,"(0,12)",1,65,1,1
529,"(0,12)",1,66,1,1
533,"(0,12)",1,67,1,1
537,"(0,12)",1,68,1,1
541,"(0,12)",1,69,1,1
545,"(0,12)",1,70,1,1
549,"(0,12)",1,71,1,1
557,"(0,12)",1,59,1,1
561,"(0,12)",1,58,1,1
565,"(0,12)",1,57,1,1
569,"(0,12)",1,56,1,1
573,"(0,12)",1,55,1,1
577,"(0,12)",1,54,1,1
581,"(0,12)",1,53,1,1
585,"(0,12)",1,52,1,1
589,"(0,12)",1,51,1,1
593,"(0,12)",1,50,1,1
597,"(0,12)",1,49,1,1
605,"(0,12)",1,37,1,1
609,"(0,12)",1,38,1,1
613,"(0,12)",1,39,1,1
617,"(0,12)",1,40,1,1
621,"(0,12)",1,41,1,1
625,"(0,12)",1,42,1,1
629,"(0,12)",1,43,1,1
633,"(0,12)",1,44,1,1
637,"(0,12)",1,45,1,1
641,"(0,12)",1,46,1,1
645,"(0,12)",1,47,1,1
653,"(0,12)",1,35,1,1
657,"(0,12)",1,34,1,1
661,"(0,12)",1,33,1,1
665,"(0,12)",1,32,1,1
669,"(0,12)",1,31,1,1
673,"(0,12)",1,30,1,1
677,"(0,12)",1,29,1,1
681,"(0,12)",1,28,1,1
685,"(0,12)",1,27,1,1
689,"(0,12)",1,26,1,1
693,"(0,12)",1,25,1,1
701,"(0,12)",1,13,1,1
705,"(0,12)",1,14,1,1
709,"(0,12)",1,15,1,1
713,"(0,12)",1,16,1,1
717,"(0,12)",1,17,1,1
721,"(0,12)",1,18,1,1
725,"(0,12)",1,19,1,1
729,"(0,12)",1,20,1,1
733,"(0,12)",1,21,1,1
737,"(0,12)",1,22,1,1
741,"(0,12)",1,23,1,1
749,"(0,12)",1,11,1,1
753,"(0,12)",1,10,1,1
757,"(0,12)",1,9,1,1
761,"(0,12)",1,8,1,1
765,"(0,12)",1,7,1,1
769,"(0,12)",1,6,1,1
773,"(0,12)",1,5,1,1
777,"(0,12)",1,4,1,1
781,"(0,12)",1,3,1,1
785,"(0,12)",1,2,1,1
789,"(0,12)",1,1,1,1
793,"(0,12)",1,0,1,1
801,"(0,12)",1,12,1,1
809,"(0,12)",1,24,1,1
817,"(0,12)",1,36,1,1
825,"(0,12)",1,48,1,1
833,"(0,12)",1,60,1,1
841,"(0,12)",1,72,1,1
849,"(0,12)",1,84,1,1
857,"(0,12)",1,96,1,1
865,"(0,12)",1,108,1,1
873,"(0,12)",1,120,1,1
881,"(0,12)",1,132,1,0
1,"(1,12)",0,—,0,1
9,"(1,12)",1,133,1,1
13,"(1,12)",1,134,1,1
17,"(1,12)",1,135,1,1
21,"(1,12)",1,136,1,1
25,"(1,12)",1,137,1,1
29,"(1,12)",1,138,1,1
33,"(1,12)",1,139,1,1
37,"(1,12)",1,140,1,1
41,"(1,12)",1,141,1,1
45,"(1,12)",1,142,1,1
49,"(1,12)",1,143,1,1
57,"(1,12)",1,131,1,1
61,"(1,12)",1,130,1,1
65,"(1,12)",1,129,1,1
69,"(1,12)",1,128,1,1
73,"(1,12)",1,127,1,1
77,"(1,12)",1,126,1,1
81,"(1,12)",1,125,1,1
85,"(1,12)",1,124,1,1
89,"(1,12)",1,123,1,1
93,"(1,12)",1,122,1,1
97,"(1,12)",1,121,1,1
105,"(1,12)",1,109,1,1
109,"(1,12)",1,110,1,1
113,"(1,12)",1,111,1,1
117,"(1,12)",1,112,1,1
121,"(1,12)",1,113,1,1
125,"(1,12)",1,114,1,1
129,"(1,12)",1,115,1,1
133,"(1,12)",1,116,1,1
137,"(1,12)",1,117,1,1
141,"(1,12)",1,118,1,1
145,"(1,12)",1,119,1,1
153,"(1,12)",1,107,1,1
157,"(1,12)",1,106,1,1
161,"(1,12)",1,105,1,1
165,"(1,12)",1,104,1,1
169,"(1,12)",1,103,1,1
173,"(1,12)",1,102,1,1
177,"(1,12)",1,101,1,1
181,"(1,12)",1,100,1,1
185,"(1,12)",1,99,1,1
189,"(1,12)",1,98,1,1
193,"(1,12)",1,97,1,1
201,"(1,12)",1,85,1,1
205,"(1,12)",1,86,1,1
209,"(1,12)",1,87,1,1
213,"(1,12)",1,88,1,1
217,"(1,12)",1,89,1,1
221,"(1,12)",1,90,1,1
225,"(1,12)",1,91,1,1
229,"(1,12)",1,92,1,1
233,"(1,12)",1,93,1,1
237,"(1,12)",1,94,1,1
241,"(1,12)",1,95,1,1
249,"(1,12)",1,83,1,1
253,"(1,12)",1,82,1,1
257,"(1,12)",1,81,1,1
261,"(1,12)",1,80,1,1
265,"(1,12)",1,79,1,1
269,"(1,12)",1,78,1,1
273,"(1,12)",1,77,1,1
277,"(1,12)",1,76,1,1
281,"(1,12)",1,75,1,1
285,"(1,12)",1,74,1,1
289,"(1,12)",1,73,1,1
297,"(1,12)",1,61,1,1
301,"(1,12)",1,62,1,1
305,"(1,12)",1,63,1,1
309,"(1,12)",1,64,1,1
313,"(1,12)",1,65,1,1
317,"(1,12)",1,66,1,1
321,"(1,12)",1,67,1,1
325,"(1,12)",1,68,1,1
329,"(1,12)",1,69,1,1
333,"(1,12)",1,70,1,1
337,"(1,12)",1,71,1,1
345,"(1,12)",1,59,1,1
349,"(1,12)",1,58,1,1
353,"(1,12)",1,57,1,1
357,"(1,12)",1,56,1,1
361,"(1,12)",1,55,1,1
365,"(1,12)",1,54,1,1
369,"(1,12)",1,53,1,1
373,"(1,12)",1,52,1,1
377,"(1,12)",1,51,1,1
381,"(1,12)",1,50,1,1
385,"(1,12)",1,49,1,1
393,"(1,12)",1,37,1,1
397,"(1,12)",1,38,1,1
401,"(1,12)",1,39,1,1
405,"(1,12)",1,40,1,1
409,"(1,12)",1,41,1,1
413,"(1,12)",1,42,1,1
417,"(1,12)",1,43,1,1
421,"(1,12)",1,44,1,1
425,"(1,12)",1,45,1,1
429,"(1,12)",1,46,1,1
433,"(1,12)",1,47,1,1
441,"(1,12)",1,35,1,1
445,"(1,12)",1,34,1,1
449,"(1,12)",1,33,1,1
453,"(1,12)",1,32,1,1
457,"(1,12)",1,31,1,1
461,"(1,12)",1,30,1,1
465,"(1,12)",1,29,1,1
469,"(1,12)",1,28,1,1
473,"(1,12)",1,27,1,1
477,"(1,12)",1,26,1,1
481,"(1,12)",1,25,1,1
489,"(1,12)",1,13,1,1
493,"(1,12)",1,14,1,1
497,"(1,12)",1,15,1,1
501,"(1,12)",1,16,1,1
505,"(1,12)",1,17,1,1
509,"(1,12)",1,18,1,1
513,"(1,12)",1,19,1,1
517,"(1,12)",1,20,1,1
521,"(1,12)",1,21,1,1
525,"(1,12)",1,22,1,1
529,"(1,12)",1,23,1,1
537,"(1,12)",1,11,1,1
541,"(1,12)",1,10,1,1
545,"(1,12)",1,9,1,1
549,"(1,12)",1,8,1,1
553,"(1,12)",1,7,1,1
557,"(1,12)",1,6,1,1
561,"(1,12)",1,5,1,1
565,"(1,12)",1,4,1,1
569,"(1,12)",1,3,1,1
573,"(1,12)",1,2,1,1
577,"(1,12)",1,1,1,1
581,"(1,12)",1,0,1,1
589,"(1,12)",1,12,1,1
597,"(1,12)",1,24,1,1
605,"(1,12)",1,36,1,1
613,"(1,12)",1,48,1,1
621,"(1,12)",1,60,1,1
629,"(1,12)",1,72,1,1
637,"(1,12)",1,84,1,1
645,"(1,12)",1,96,1,1
653,"(1,12)",1,108,1,1
661,"(1,12)",1,120,1,1
669,"(1,12)",1,132,1,1
677,"(1,12)",1,144,1,1
685,"(1,12)",1,156,1,1
693,"(1,12)",1,168,1,1
701,"(1,12)",1,180,1,1
705,"(1,12)",1,181,1,1
709,"(1,12)",1,182,1,1
713,"(1,12)",1,183,1,1
717,"(1,12)",1,184,1,1
721,"(1,12)",1,185,1,1
725,"(1,12)",1,186,1,1
729,"(1,12)",1,187,1,1
733,"(1,12)",1,188,1,1
737,"(1,12)",1,189,1,1
741,"(1,12)",1,190,1,1
745,"(1,12)",1,191,1,1
753,"(1,12)",1,179,1,1
757,"(1,12)",1,178,1,1
761,"(1,12)",1,177,1,1
765,"(1,12)",1,176,1,1
769,"(1,12)",1,175,1,1
773,"(1,12)",1,174,1,1
777,"(1,12)",1,173,1,1
781,"(1,12)",1,172,1,1
785,"(1,12)",1,171,1,1
789,"(1,12)",1,170,1,1
793,"(1,12)",1,169,1,1
801,"(1,12)",1,157,1,1
805,"(1,12)",1,158,1,1
809,"(1,12)",1,159,1,1
813,"(1,12)",1,160,1,1
817,"(1,12)",1,161,1,1
821,"(1,12)",1,162,1,1
825,"(1,12)",1,163,1,1
829,"(1,12)",1,164,1,1
833,"(1,12)",1,165,1,1
837,"(1,12)",1,166,1,1
841,"(1,12)",1,167,1,1
849,"(1,12)",1,155,1,1
853,"(1,12)",1,154,1,1
857,"(1,12)",1,153,1,1
861,"(1,12)",1,152,1,1
865,"(1,12)",1,151,1,1
869,"(1,12)",1,150,1,1
873,"(1,12)",1,149,1,1
877,"(1,12)",1,148,1,1
881,"(1,12)",1,147,1,1
885,"(1,12)",1,146,1,0
1,"(2,12)",0,—,0,1
5,"(2,12)",1,145,1,1
13,"(2,12)",1,133,1,1
17,"(2,12)",1,134,1,1
21,"(2,12)",1,135,1,1
25,"(2,12)",1,136,1,1
29,"(2,12)",1,137,1,1
33,"(2,12)",1,138,1,1
37,"(2,12)",1,139,1,1
41,"(2,12)",1,140,1,1
45,"(2,12)",1,141,1,1
49,"(2,12)",1,142,1,1
53,"(2,12)",1,143,1,1
61,"(2,12)",1,131,1,1
65,"(2,12)",1,130,1,1
69,"(2,12)",1,129,1,1
73,"(2,12)",1,128,1,1
77,"(2,12)",1,127,1,1
81,"(2,12)",1,126,1,1
85,"(2,12)",1,125,1,1
89,"(2,12)",1,124,1,1
93,"(2,12)",1,123,1,1
97,"(2,12)",1,122,1,1
101,"(2,12)",1,121,1,1
109,"(2,12)",1,109,1,1
113,"(2,12)",1,110,1,1
117,"(2,12)",1,111,1,1
121,"(2,12)",1,112,1,1
125,"(2,12)",1,113,1,1
129,"(2,12)",1,114,1,1
133,"(2,12)",1,115,1,1
137,"(2,12)",1,116,1,1
141,"(2,12)",1,117,1,1
145,"(2,12)",1,118,1,1
149,"(2,12)",1,119,1,1
157,"(2,12)",1,107,1,1
161,"(2,12)",1,106,1,1
165,"(2,12)",1,105,1,1
169,"(2,12)",1,104,1,1
173,"(2,12)",1,103,1,1
177,"(2,12)",1,102,1,1
181,"(2,12)",1,101,1,1
185,"(2,12)",1,100,1,1
189,"(2,12)",1,99,1,1
193,"(2,12)",1,98,1,1
197,"(2,12)",1,97,1,1
205,"(2,12)",1,85,1,1
209,"(2,12)",1,86,1,1
213,"(2,12)",1,87,1,1
217,"(2,12)",1,88,1,1
221,"(2,12)",1,89,1,1
225,"(2,12)",1,90,1,1
229,"(2,12)",1,91,1,1
233,"(2,12)",1,92,1,1
237,"(2,12)",1,93,1,1
241,"(2,12)",1,94,1,1
245,"(2,12)",1,95,1,1
253,"(2,12)",1,83,1,1
257,"(2,12)",1,82,1,1
261,"(2,12)",1,81,1,1
265,"(2,12)",1,80,1,1
269,"(2,12)",1,79,1,1
273,"(2,12)",1,78,1,1
277,"(2,12)",1,77,1,1
281,"(2,12)",1,76,1,1
285,"(2,12)",1,75,1,1
289,"(2,12)",1,74,1,1
293,"(2,12)",1,73,1,1
301,"(2,12)",1,61,1,1
305,"(2,12)",1,62,1,1
309,"(2,12)",1,63,1,1
313,"(2,12)",1,64,1,1
317,"(2,12)",1,65,1,1
321,"(2,12)",1,66,1,1
325,"(2,12)",1,67,1,1
329,"(2,12)",1,68,1,1
333,"(2,12)",1,69,1,1
337,"(2,12)",1,70,1,1
341,"(2,12)",1,71,1,1
349,"(2,12)",1,59,1,1
353,"(2,12)",1,58,1,1
357,"(2,12)",1,57,1,1
361,"(2,12)",1,56,1,1
365,"(2,12)",1,55,1,1
369,"(2,12)",1,54,1,1
373,"(2,12)",1,53,1,1
377,"(2,12)",1,52,1,1
381,"(2,12)",1,51,1,1
385,"(2,12)",1,50,1,1
389,"(2,12)",1,49,1,1
397,"(2,12)",1,37,1,1
401,"(2,12)",1,38,1,1
405,"(2,12)",1,39,1,1
409,"(2,12)",1,40,1,1
413,"(2,12)",1,41,1,1
417,"(2,12)",1,42,1,1
421,"(2,12)",1,43,1,1
425,"(2,12)",1,44,1,1
429,"(2,12)",1,45,1,1
433,"(2,12)",1,46,1,1
437,"(2,12)",1,47,1,1
445,"(2,12)",1,35,1,1
449,"(2,12)",1,34,1,1
453,"(2,12)",1,33,1,1
457,"(2,12)",1,32,1,1
461,"(2,12)",1,31,1,1
465,"(2,12)",1,30,1,1
469,"(2,12)",1,29,1,1
473,"(2,12)",1,28,1,1
477,"(2,12)",1,27,1,1
481,"(2,12)",1,26,1,1
485,"(2,12)",1,25,1,1
493,"(2,12)",1,13,1,1
497,"(2,12)",1,14,1,1
501,"(2,12)",1,15,1,1
505,"(2,12)",1,16,1,1
509,"(2,12)",1,17,1,1
513,"(2,12)",1,18,1,1
517,"(2,12)",1,19,1,1
521,"(2,12)",1,20,1,1
525,"(2,12)",1,21,1,1
529,"(2,12)",1,22,1,1
533,"(2,12)",1,23,1,1
541,"(2,12)",1,11,1,1
545,"(2,12)",1,10,1,1
549,"(2,12)",1,9,1,1
553,"(2,12)",1,8,1,1
557,"(2,12)",1,7,1,1
561,"(2,12)",1,6,1,1
565,"(2,12)",1,5,1,1
569,"(2,12)",1,4,1,1
573,"(2,12)",1,3,1,1
577,"(2,12)",1,2,1,1
581,"(2,12)",1,1,1,1
585,"(2,12)",1,0,1,1
593,"(2,12)",1,12,1,1
601,"(2,12)",1,24,1,1
609,"(2,12)",1,36,1,1
617,"(2,12)",1,48,1,1
625,"(2,12)",1,60,1,1
633,"(2,12)",1,72,1,1
641,"(2,12)",1,84,1,1
649,"(2,12)",1,96,1,1
657,"(2,12)",1,108,1,1
665,"(2,12)",1,120,1,1
673,"(2,12)",1,132,1,1
681,"(2,12)",1,144,1,1
689,"(2,12)",1,156,1,1
697,"(2,12)",1,168,1,1
705,"(2,12)",1,180,1,1
709,"(2,12)",1,181,1,1
713,"(2,12)",1,182,1,1
717,"(2,12)",1,183,1,1
721,"(2,12)",1,184,1,1
725,"(2,12)",1,185,1,1
729,"(2,12)",1,186,1,1
733,"(2,12)",1,187,1,1
737,"(2,12)",1,188,1,1
741,"(2,12)",1,189,1,1
745,"(2,12)",1,190,1,1
749,"(2,12)",1,191,1,1
757,"(2,12)",1,179,1,1
761,"(2,12)",1,178,1,1
765,"(2,12)",1,177,1,1
769,"(2,12)",1,176,1,1
773,"(2,12)",1,175,1,1
777,"(2,12)",1,174,1,1
781,"(2,12)",1,173,1,1
785,"(2,12)",1,172,1,1
789,"(2,12)",1,171,1,1
793,"(2,12)",1,170,1,1
797,"(2,12)",1,169,1,1
805,"(2,12)",1,157,1,1
809,"(2,12)",1,158,1,1
813,"(2,12)",1,159,1,1
817,"(2,12)",1,160,1,1
821,"(2,12)",1,161,1,1
825,"(2,12)",1,162,1,1
829,"(2,12)",1,163,1,1
833,"(2,12)",1,164,1,1
837,"(2,12)",1,165,1,1
841,"(2,12)",1,166,1,1
845,"(2,12)",1,167,1,1
853,"(2,12)",1,155,1,1
857,"(2,12)",1,154,1,1
861,"(2,12)",1,153,1,1
865,"(2,12)",1,152,1,1
869,"(2,12)",1,151,1,1
873,"(2,12)",1,150,1,1
877,"(2,12)",1,149,1,1
881,"(2,12)",1,148,1,1
885,"(2,12)",1,147,1,0
1,"(3,12)",0,—,0,1
5,"(3,12)",1,146,1,1
9,"(3,12)",1,145,1,1
17,"(3,12)",1,133,1,1
21,"(3,12)",1,134,1,1
25,"(3,12)",1,135,1,1
29,"(3,12)",1,136,1,1
33,"(3,12)",1,137,1,1
37,"(3,12)",1,138,1,1
41,"(3,12)",1,139,1,1
45,"(3,12)",1,140,1,1
49,"(3,12)",1,141,1,1
53,"(3,12)",1,142,1,1
57,"(3,12)",1,143,1,1
65,"(3,12)",1,131,1,1
69,"(3,12)",1,130,1,1
73,"(3,12)",1,129,1,1
77,"(3,12)",1,128,1,1
81,"(3,12)",1,127,1,1
85,"(3,12)",1,126,1,1
89,"(3,12)",1,125,1,1
93,"(3,12)",1,124,1,1
97,"(3,12)",1,123,1,1
101,"(3,12)",1,122,1,1
105,"(3,12)",1,121,1,1
113,"(3,12)",1,109,1,1
117,"(3,12)",1,110,1,1
121,"(3,12)",1,111,1,1
125,"(3,12)",1,112,1,1
129,"(3,12)",1,113,1,1
133,"(3,12)",1,114,1,1
137,"(3,12)",1,115,1,1
141,"(3,12)",1,116,1,1
145,"(3,12)",1,117,1,1
149,"(3,12)",1,118,1,1
153,"(3,12)",1,119,1,1
161,"(3,12)",1,107,1,1
165,"(3,12)",1,106,1,1
169,"(3,12)",1,105,1,1
173,"(3,12)",1,104,1,1
177,"(3,12)",1,103,1,1
181,"(3,12)",1,102,1,1
185,"(3,12)",1,101,1,1
189,"(3,12)",1,100,1,1
193,"(3,12)",1,99,1,1
197,"(3,12)",1,98,1,1
201,"(3,12)",1,97,1,1
209,"(3,12)",1,85,1,1
213,"(3,12)",1,86,1,1
217,"(3,12)",1,87,1,1
221,"(3,12)",1,88,1,1
225,"(3,12)",1,89,1,1
229,"(3,12)",1,90,1,1
233,"(3,12)",1,91,1,1
237,"(3,12)",1,92,1,1
241,"(3,12)",1,93,1,1
245,"(3,12)",1,94,1,1
249,"(3,12)",1,95,1,1
257,"(3,12)",1,83,1,1
261,"(3,12)",1,82,1,1
265,"(3,12)",1,81,1,1
269,"(3,12)",1,80,1,1
273,"(3,12)",1,79,1,1
277,"(3,12)",1,78,1,1
281,"(3,12)",1,77,1,1
285,"(3,12)",1,76,1,1
289,"(3,12)",1,75,1,1
293,"(3,12)",1,74,1,1
297,"(3,12)",1,73,1,1
305,"(3,12)",1,61,1,1
309,"(3,12)",1,62,1,1
313,"(3,12)",1,63,1,1
317,"(3,12)",1,64,1,1
321,"(3,12)",1,65,1,1
325,"(3,12)",1,66,1,1
329,"(3,12)",1,67,1,1
333,"(3,12)",1,68,1,1
337,"(3,12)",1,69,1,1
341,"(3,12)",1,70,1,1
345,"(3,12)",1,71,1,1
353,"(3,12)",1,59,1,1
357,"(3,12)",1,58,1,1
361,"(3,12)",1,57,1,1
365,"(3,12)",1,56,1,1
369,"(3,12)",1,55,1,1
373,"(3,12)",1,54,1,1
377,"(3,12)",1,53,1,1
381,"(3,12)",1,52,1,1
385,"(3,12)",1,51,1,1
389,"(3,12)",1,50,1,1
393,"(3,12)",1,49,1,1
401,"(3,12)",1,37,1,1
405,"(3,12)",1,38,1,1
409,"(3,12)",1,39,1,1
413,"(3,12)",1,40,1,1
417,"(3,12)",1,41,1,1
421,"(3,12)",1,42,1,1
425,"(3,12)",1,43,1,1
429,"(3,12)",1,44,1,1
433,"(3,12)",1,45,1,1
437,"(3,12)",1,46,1,1
441,"(3,12)",1,47,1,1
449,"(3,12)",1,35,1,1
453,"(3,12)",1,34,1,1
457,"(3,12)",1,33,1,1
461,"(3,12)",1,32,1,1
465,"(3,12)",1,31,1,1
469,"(3,12)",1,30,1,1
473,"(3,12)",1,29,1,1
477,"(3,12)",1,28,1,1
481,"(3,12)",1,27,1,1
485,"(3,12)",1,26,1,1
489,"(3,12)",1,25,1,1
497,"(3,12)",1,13,1,1
501,"(3,12)",1,14,1,1
505,"(3,12)",1,15,1,1
509,"(3,12)",1,16,1,1
513,"(3,12)",1,17,1,1
517,"(3,12)",1,18,1,1
521,"(3,12)",1,19,1,1
525,"(3,12)",1,20,1,1
529,"(3,12)",1,21,1,1
533,"(3,12)",1,22,1,1
537,"(3,12)",1,23,1,1
545,"(3,12)",1,11,1,1
549,"(3,12)",1,10,1,1
553,"(3,12)",1,9,1,1
557,"(3,12)",1,8,1,1
561,"(3,12)",1,7,1,1
565,"(3,12)",1,6,1,1
569,"(3,12)",1,5,1,1
573,"(3,12)",1,4,1,1
577,"(3,12)",1,3,1,1
581,"(3,12)",1,2,1,1
585,"(3,12)",1,1,1,1
589,"(3,12)",1,0,1,1
597,"(3,12)",1,12,1,1
605,"(3,12)",1,24,1,1
613,"(3,12)",1,36,1,1
621,"(3,12)",1,48,1,1
629,"(3,12)",1,60,1,1
637,"(3,12)",1,72,1,1
645,"(3,12)",1,84,1,1
653,"(3,12)",1,96,1,1
661,"(3,12)",1,108,1,1
669,"(3,12)",1,120,1,1
677,"(3,12)",1,132,1,1
685,"(3,12)",1,144,1,1
693,"(3,12)",1,156,1,1
701,"(3,12)",1,168,1,1
709,"(3,12)",1,180,1,1
713,"(3,12)",1,181,1,1
717,"(3,12)",1,182,1,1
721,"(3,12)",1,183,1,1
725,"(3,12)",1,184,1,1
729,"(3,12)",1,185,1,1
733,"(3,12)",1,186,1,1
737,"(3,12)",1,187,1,1
741,"(3,12)",1,188,1,1
745,"(3,12)",1,189,1,1
749,"(3,12)",1,190,1,1
753,"(3,12)",1,191,1,1
761,"(3,12)",1,179,1,1
765,"(3,12)",1,178,1,1
769,"(3,12)",1,177,1,1
773,"(3,12)",1,176,1,1
777,"(3,12)",1,175,1,1
781,"(3,12)",1,174,1,1
785,"(3,12)",1,173,1,1
789,"(3,12)",1,172,1,1
793,"(3,12)",1,171,1,1
797,"(3,12)",1,170,1,1
801,"(3,12)",1,169,1,1
809,"(3,12)",1,157,1,1
813,"(3,12)",1,158,1,1
817,"(3,12)",1,159,1,1
821,"(3,12)",1,160,1,1
825,"(3,12)",1,161,1,1
829,"(3,12)",1,162,1,1
833,"(3,12)",1,163,1,1
837,"(3,12)",1,164,1,1
841,"(3,12)",1,165,1,1
845,"(3,12)",1,166,1,1
849,"(3,12)",1,167,1,1
857,"(3,12)",1,155,1,1
861,"(3,12)",1,154,1,1
865,"(3,12)",1,153,1,1
869,"(3,12)",1,152,1,1
873,"(3,12)",1,151,1,1
877,"(3,12)",1,150,1,1
881,"(3,12)",1,149,1,1
885,"(3,12)",1,148,1,0
1,"(4,12)",0,—,0,1
5,"(4,12)",1,147,1,1
9,"(4,12)",1,146,1,1
13,"(4,12)",1,145,1,1
21,"(4,12)",1,133,1,1
25,"(4,12)",1,134,1,1
29,"(4,12)",1,135,1,1
33,"(4,12)",1,136,1,1
37,"(4,12)",1,137,1,1
41,"(4,12)",1,138,1,1
45,"(4,12)",1,139,1,1
49,"(4,12)",1,140,1,1
53,"(4,12)",1,141,1,1
